sku;designation_final;measurement_final;weight_final;decision;reason;qa_validated;occurrences;engines;source_ids;source_pages;qa_summary_json;import_decision;import_reason
5240310407;COUNTERWEIGHT;nan;14.08 KGM;import;qa_ok_importar_found;true;4;12V4000M40A, 12V4000M70, 16V4000M90;1101003, 1900220, 1902660, 1600236;44, 56, 395, 49;"{""total_rows"":4,""count_ok_importar"":4,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240310733;END COVER SIZE 0;nan;0.009 KGM;import;qa_ok_importar_found;true;18;12V4000M40A, 12V4000M70, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101004, 1900222, 1902662, 1400363, 1403530, 1406699, 1409877, 1500265, 1503471, 1505934, 1508421, 1600238, 1700347, 1704091, 1707831, 1711571, 1800341, 1803915;44, 56, 395, 62, 416, 770, 1125, 49, 534, 879, 1222, 58, 454, 850, 1246, 1159, 1532;"{""total_rows"":18,""count_ok_importar"":18,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240311148;WHEEL MDEC TRS METER ING CRANKSHAFT;nan;2.13 KGM;import;qa_ok_importar_found;true;12;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73L, 16V4000M90;1101005, 1200371, 1203512, 1900276, 1902716, 1300264, 1303186, 1500293, 1503499, 1505962, 1508449, 1600295;48, 61, 416, 60, 399, 44, 551, 53, 538, 883, 1226;"{""total_rows"":12,""count_ok_importar"":12,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240320705;RING GEAR;;12,000 kg;import;qa_ok_importar_found;true;2;12V4000M53;1200379, 1203520;61, 416;"{""total_rows"":2,""count_ok_importar"":2,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332508;BEARING THRUST/0-0/UP/RIL/;nan;0.868 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101006, 1900235, 1902675, 1300222, 1303144, 1600251;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332608;BEARING THRUST/0-1/UP/RIL/;nan;0.875 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101007, 1900237, 1902677, 1300224, 1303146, 1600253;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332630;CRANKSHAFT BEARING AUX PTO END;;2.78 KGM;import;qa_ok_importar_found;true;8;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M90;1101008, 1200309, 1203452, 1900200, 1902640, 1300191, 1303113, 1600210;37, 49, 404, 388, 36, 543, 43;"{""total_rows"":8,""count_ok_importar"":8,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332708;BEARING THRUST/0-2/UP/RIL/;nan;0.859 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101009, 1900239, 1902679, 1300226, 1303148, 1600255;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332730;CRANKSHAFT BEARING DRIVING END (KS);nan;2.005 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101010, 1200139, 1203281, 1900121, 1902561, 1300117, 1303039, 1400148, 1403319, 1406488, 1409666, 1500104, 1503310, 1505773, 1508260, 1600129, 1700148, 1703893, 1707633, 1711373, 1800146, 1803717;27, 36, 391, 39, 378, 26, 533, 393, 747, 1102, 28, 513, 858, 1201, 32, 37, 433, 829, 1225, 1139, 1512;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332808;CRANKSHAFT ALIGN BRG SIZE 0-3;nan;0.912 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101011, 1900241, 1902681, 1300228, 1303150, 1600257;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240332908;BEARING THRUST/1-0/UP/RIL/;nan;0.75 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101012, 1900243, 1902683, 1300230, 1303152, 1600259;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333008;BEARING THRUST/1-1/UP/RIL/;nan;0.96 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101013, 1900245, 1902685, 1300232, 1303154, 1600261;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333108;BEARING THRUST/1-2/UP/RIL/;nan;0.96 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101014, 1900247, 1902687, 1300234, 1303156, 1600263;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333208;BEARING THRUST/1-3/UP/RIL/;nan;0.965 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101015, 1900249, 1902689, 1300236, 1303158, 1600265;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333307;BEARING THRUST/0-0/LO/SPT/;nan;1.02 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101016, 1900236, 1902676, 1300223, 1303145, 1600252;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333407;BEARING THRUST/0-1/LO/SPT/;nan;1.17 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101017, 1900238, 1902678, 1300225, 1303147, 1600254;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333507;BEARING THRUST/0-2/LO/SPT/;nan;1.26 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101018, 1900240, 1902680, 1300227, 1303149, 1600256;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333607;CRANKSHAFT ALIGN BRG SIZE 0-3;nan;1.26 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101019, 1900242, 1902682, 1300229, 1303151, 1600258;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333707;BEARING THRUST/1-0/LO/SPT/;nan;1.038 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101020, 1900244, 1902684, 1300231, 1303153, 1600260;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333807;BEARING THRUST/1-1/LO/SPT/;nan;1.17 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101021, 1900246, 1902686, 1300233, 1303155, 1600262;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240333907;BEARING THRUST/1-2/LO/SPT/;nan;1.168 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101022, 1900248, 1902688, 1300235, 1303157, 1600264;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240334007;BEARING THRUST/1-3/LO/SPT/;nan;1.17 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101023, 1900225, 1902665, 1300212, 1303134, 1600241;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240334408;BEARING THRUST/2-0/UP/RIL/;nan;0.92 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101024, 1900226, 1902666, 1300213, 1303135, 1600242;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240334508;BEARING THRUST/2-1/UP/RIL/;nan;1 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101025, 1900228, 1902668, 1300215, 1303137, 1600244;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240334608;BEARING THRUST/2-2/UP/RIL/;nan;1 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101026, 1900230, 1902670, 1300217, 1303139, 1600246;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240334708;BEARING THRUST/2-3/UP/RIL/;nan;0.94 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101027, 1900232, 1902672, 1300219, 1303141, 1600248;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240335207;BEARING THRUST/2-0/LO/SPT/;nan;1.078 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101028, 1900227, 1902667, 1300214, 1303136, 1600243;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240335307;BEARING THRUST/2-1/LO/SPT/;nan;1.115 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101029, 1900229, 1902669, 1300216, 1303138, 1600245;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240335407;BEARING THRUST/2-2/LO/SPT/;nan;1.145 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101030, 1900231, 1902671, 1300218, 1303140, 1600247;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240335507;BEARING THRUST/2-3/LO/SPT/;nan;1.17 KGM;import;qa_ok_importar_found;true;6;12V4000M40A, 12V4000M70, 16V4000M61, 16V4000M90;1101031, 1900233, 1902673, 1300220, 1303142, 1600249;45, 57, 396, 41, 548, 50;"{""total_rows"":6,""count_ok_importar"":6,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336101;CRANKSHAFT BEARING UPPER HALF;;375 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101032, 1300221, 1303143, 1400371, 1403538, 1406707, 1409885, 1500272, 1503478, 1505941, 1508428, 1600250, 1800344, 1803918;45, 41, 548, 64, 418, 772, 1127, 51, 536, 881, 1224, 50, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":13,""count_ok_eliminar"":0,""count_pending"":1,""count_review_action"":1,""count_other"":1}";import;qa_ok_importar_found
5240336201;CRANKSHAFT BEARING SIZE 0-1;;44 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101033, 1300239, 1303161, 1400384, 1403551, 1406720, 1409898, 1500285, 1503491, 1505954, 1508441, 1600268, 1800353, 1803927;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336301;CRANKSHAFT BEARING SIZE 0-2;;0.422 KGM;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101034, 1300241, 1303163, 1400386, 1403553, 1406722, 1409900, 1500287, 1503493, 1505956, 1508443, 1600270, 1800355, 1803929;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336401;CRANKSHAFT BEARING SIZE 0-3;;482 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101035, 1300243, 1303165, 1400388, 1403555, 1406724, 1409902, 1500289, 1503495, 1505958, 1508445, 1600272, 1800357, 1803931;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336501;CRANKSHAFT BEARING SIZE 1-0;;450 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101036, 1300245, 1303167, 1400366, 1403533, 1406702, 1409880, 1500267, 1503473, 1505936, 1508423, 1600274, 1800359, 1803933;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336601;CRANKSHAFT BEARING SIZE 1-1;;457,500 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101037, 1300247, 1303169, 1400368, 1403535, 1406704, 1409882, 1500269, 1503475, 1505938, 1508425, 1600276, 1800361, 1803935;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336602;CRANKSHAFT BEARING LOWER HALF;nan;0.507 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101038, 1200364, 1203505, 1900250, 1902690, 1300238, 1303160, 1400377, 1403544, 1406713, 1409891, 1500278, 1503484, 1505947, 1508434, 1600267, 1700361, 1704105, 1707845, 1711585, 1800352, 1803926;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336701;CRANKSHAFT BEARING SIZE 1-2;;0.48 KGM;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101039, 1300249, 1303171, 1400370, 1403537, 1406706, 1409884, 1500271, 1503477, 1505940, 1508427, 1600278, 1800363, 1803937;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336702;CRANKSHAFT BEARING SIZE 0-1;nan;0.533 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101040, 1200366, 1203507, 1900252, 1902692, 1300240, 1303162, 1400385, 1403552, 1406721, 1409899, 1500286, 1503492, 1505955, 1508442, 1600269, 1700363, 1704107, 1707847, 1711587, 1800354, 1803928;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336801;CRANKSHAFT BEARING SIZE 1-3;;1 KG;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101041, 1300251, 1303173, 1400373, 1403540, 1406709, 1409887, 1500274, 1503480, 1505943, 1508430, 1600280, 1800365, 1803939;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336802;CRANKSHAFT BEARING;nan;0.71 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101042, 1200344, 1203485, 1900254, 1902694, 1300242, 1303164, 1400387, 1403554, 1406723, 1409901, 1500288, 1503494, 1505957, 1508444, 1600271, 1700365, 1704109, 1707849, 1711589, 1800356, 1803930;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336901;CRANKSHAFT BEARING SIZE 2-0;;0.42 KGM;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101043, 1300253, 1303175, 1400375, 1403542, 1406711, 1409889, 1500276, 1503482, 1505945, 1508432, 1600282, 1800367, 1803941;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240336902;CRANKSHAFT BEARING;nan;0.575 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101044, 1200346, 1203487, 1900256, 1902696, 1300244, 1303166, 1400389, 1403556, 1406725, 1409903, 1500290, 1503496, 1505959, 1508446, 1600273, 1700367, 1704111, 1707851, 1711591, 1800358, 1803932;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337001;CRANKSHAFT BEARING SIZE 2-1;;470 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101045, 1300255, 1303177, 1400378, 1403545, 1406714, 1409892, 1500279, 1503485, 1505948, 1508435, 1600284, 1800346, 1803920;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337002;CRANKSHAFT BEARING SIZE 1-0;nan;0.531 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101046, 1200348, 1203489, 1900258, 1902698, 1300246, 1303168, 1400367, 1403534, 1406703, 1409881, 1500268, 1503474, 1505937, 1508424, 1600275, 1700369, 1704113, 1707853, 1711593, 1800360, 1803934;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337101;CRANKSHAFT BEARING SIZE 2-2;;580 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101047, 1300257, 1303179, 1400380, 1403547, 1406716, 1409894, 1500281, 1503487, 1505950, 1508437, 1600286, 1800348, 1803922;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337102;CRANKSHAFT BEARING;nan;0.554 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101048, 1200350, 1203491, 1900260, 1902700, 1300248, 1303170, 1400369, 1403536, 1406705, 1409883, 1500270, 1503476, 1505939, 1508426, 1600277, 1700371, 1704115, 1707855, 1711595, 1800362, 1803936;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337201;CRANKSHAFT BEARING SIZE 2-3;;840 G;import;qa_ok_importar_found;true;14;12V4000M40A, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93L;1101049, 1300259, 1303181, 1400382, 1403549, 1406718, 1409896, 1500283, 1503489, 1505952, 1508439, 1600288, 1800350, 1803924;46, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 1161, 1534;"{""total_rows"":14,""count_ok_importar"":14,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337202;CRANKSHAFT BEARING;nan;0.577 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101050, 1200352, 1203493, 1900262, 1902702, 1300250, 1303172, 1400372, 1403539, 1406708, 1409886, 1500273, 1503479, 1505942, 1508429, 1600279, 1700373, 1704117, 1707857, 1711597, 1800364, 1803938;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337302;CRANKSHAFT BEARING;nan;0.608 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101051, 1200354, 1203495, 1900264, 1902704, 1300252, 1303174, 1400374, 1403541, 1406710, 1409888, 1500275, 1503481, 1505944, 1508431, 1600281, 1700375, 1704119, 1707859, 1711599, 1800366, 1803940;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337402;CRANKSHAFT BEARING;nan;0.54 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101052, 1200356, 1203497, 1900266, 1902706, 1300254, 1303176, 1400376, 1403543, 1406712, 1409890, 1500277, 1503483, 1505946, 1508433, 1600283, 1700354, 1704098, 1707838, 1711578, 1800345, 1803919;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
5240337502;CRANKSHAFT BEARING;nan;0.583 KGM;import;qa_ok_importar_found;true;22;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;1101053, 1200359, 1203500, 1900268, 1902708, 1300256, 1303178, 1400379, 1403546, 1406715, 1409893, 1500280, 1503486, 1505949, 1508436, 1600285, 1700356, 1704100, 1707840, 1711580, 1800347, 1803921;46, 58, 413, 397, 42, 549, 64, 418, 772, 1127, 51, 536, 881, 1224, 61, 457, 853, 1249, 1161, 1534;"{""total_rows"":22,""count_ok_importar"":22,""count_ok_eliminar"":0,""count_pending"":0,""count_review_action"":0,""count_other"":0}";import;qa_ok_importar_found
