Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-20V4000M93L-003482;;10;HOUSING;20V4000M93L;20VM93L;;X00E50200133;;;;;;;3.320 kg;3.320 kg;;;1479, 1863;X00E50200133/S0002;20V4000M93L-1479-01.webp, 20V4000M93L-1863-01.webp;20V4000M93L;;;Superseded;X00E50206653/S0002;5275308954/S0001, 5275308954/S0002, 5275308954, X00E50200133, X00E50200133/S0001, X00E50200133/S0002, X00E50206653;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1479-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1863-01-10.webp
RB-16V4000M73-003147;;100;ENGINE MONITORING;16V4000M73;16VM73;;X00E50200133/S0001;;;;508;ACCESSORIES FOR ENGINE GOVERNOR (ELECTRONIC) CONTROL SYSTEM;508 ACCESSORIES FOR ENGINE GOVERNOR (ELECTRONIC) CONTROL SYSTEM;3.400 kg;3.400 kg;EMU7-03 MIT URLADER 25MHZ;;359;X00023440;16V4000M73-0359-01.webp;16V4000M73;16VM73-508;;Superseded;X00E50206653/S0002;5275308954/S0001, 5275308954/S0002, 5275308954, X00E50200133, X00E50200133/S0001, X00E50200133/S0002, X00E50206653;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0359-01-100.webp
RB-20V4000M93L-003478;;100;ENGINE MONITORING;20V4000M93L;20VM93L;;X00E50200133/S0002;;;;508;;508;3.440 kg;3.440 kg;EMU7-02 MIT URLADER 25MHZ;;1478, 1862;X00023440;20V4000M93L-1478-01.webp, 20V4000M93L-1862-01.webp;20V4000M93L;20VM93L-508;;Superseded;X00E50206653/S0002;5275308954/S0001, 5275308954/S0002, 5275308954, X00E50200133, X00E50200133/S0001, X00E50200133/S0002, X00E50206653;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1478-01-100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1862-01-100.webp
RB-12V4000M70-005543;;425;PLUG-IN BOARD;12V4000M70, 16V4000M61, 16V4000M73L, 16V4000M90;12VM70, 16VM61, 16VM73L, 16VM90;;X00E50200228;;;;;;;290,000 g;290,000 g;PSB 4-02;;403, 405, 475, 797, 1672;X00010351;12V4000M70-0796-01.webp, 16V4000M73L-0474-01.webp, 16V4000M73L-1671-01.webp, 16V4000M90-0402-01.webp;12V4000M70, 16V4000M61, 16V4000M73L, 16V4000M90;;;Superseded;X00E50209031;5275307912, X00E50200228;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0796-01-425.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0474-01-425.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1671-01-425.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0402-01-425.webp
RB-16V4000M73L-002344;;207;PRESSURE SENSOR;16V4000M73L, 20V4000M93L;16VM73L, 20VM93L;;X00E50200606;;;;507;;507;112 G;112 G;M14X1,5, SW=27 L=70;;337, 799, 1142, 1466, 1477, 1850;XS00E500.01315;20V4000M93L-1464-01.webp, 20V4000M93L-1464-02.webp, 20V4000M93L-1465-01.webp, 20V4000M93L-1465-02.webp, 20V4000M93L-1848-01.webp, 20V4000M93L-1848-02.webp, 20V4000M93L-1849-01.webp, 20V4000M93L-1849-02.webp;16V4000M73L, 20V4000M93L;16VM73L-507, 20VM93L-507;;Superseded;X00E50208388;X00E50200606;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1464-02-207.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1848-02-207.webp
RB-12V4000M40A-002468;;10;PLUG-IN BOARD;12V4000M40A;12VM40A;;X00E50200664;;;;;;;49 G;49 G;MPU23-04,;;363;5295308212/S0001;12V4000M40A-0363-01.webp;12V4000M40A;;;Superseded;X00E50200664/76;5045300197, 5045300297, 5045306992, 5045306992/76, 5045308797, 5045308797/76, 5045308797/S0002, 5045308797/S0010, 5045308797/S0013, 5045308797/S0014, 5295308212, 5295308212/S0001, 5295308212/76, X00E50200664, X00E50200664/S0001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-000778;;80;LEVEL MONITOR;16V4000M73;16VM73;;X00E50200724;;;;;;;28.500 g;28.500 g;WASSERSONDE, U=12 BIS 24V,;;129, 483, 837, 1192;X59408300033/89;16V4000M73-0129-01.webp, 16V4000M73-0483-01.webp, 16V4000M73-0837-01.webp, 16V4000M73-1192-01.webp;16V4000M73;;;Superseded;X00E50209325;XP52808300020, X00E50200724;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0129-01-80.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0483-01-80.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0837-01-80.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1192-01-80.webp
RB-12V4000M70-005074;;70;AUDIBLE ALARM FOR MONITORING;12V4000M70;12VM70;;X00E50200899;6350123999460;;;507;;507;0.521 KGM;0.521 KGM;12/24VDC;;708;BS00E500.00824;12V4000M70-0708-01.webp;12V4000M70;12VM70-507;;Superseded;B00E50204808;0005311789, 5005300501, X00E50200899, 0005313089, 0005313689, B00E50202170;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0708-01-70.webp
RB-16V4000M73-002650;;820;TEMPERATURE SENSOR;16V4000M73;16VM73;;X00E50200969;6685123858966;;;507;WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;0.152 KGM;0.152 KGM;PT1000 LAGERTEMP.SENSOR;;320;XS00E500.01316;16V4000M73-0317-01.webp, 16V4000M73-0317-02.webp, 16V4000M73-0318-01.webp, 16V4000M73-0318-02.webp, 16V4000M73-0319-01.webp;16V4000M73;16VM73-507;;Superseded;X00E50203786;X00E50200969;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0318-02-820.webp
RB-20V4000M93L-003484;;70;GOVERNOR;20V4000M93L;20VM93L;;X00E50201022;;;;508;;508;5.500 kg;5.500 kg;ECU7-04, 360X314X95 (LXBXH);;1480, 1864;X00043550;20V4000M93L-1480-01.webp, 20V4000M93L-1864-01.webp;20V4000M93L;20VM93L-508;;Superseded;B00E50208145/76;5275308454, X00042467, 5275308754, X00023558, X00042469, X00E50201022, X00E50201022/76, X00E50201022/77, X00E50209162, X00E50209162/76, X00E50209162/77, X00E50209366, X00E50209366/76, X00E50209366/77, X00E50211198, X00E50211198/76, X00E50211198/77, B00E50208145, B00E50208145/77;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1480-01-70.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1864-01-70.webp
RB-20V4000M93L-003505;;240;GOVERNOR NOT ADJUSTED;20V4000M93L;20VM93L;;X00E50201022/76;;;;;;;5.605 kg;5.605 kg;ECU7-04;;1482, 1866;X00E50201022;20V4000M93L-1481-01.webp, 20V4000M93L-1865-01.webp;20V4000M93L;;;Superseded;B00E50208145/76;5275308454, X00042467, 5275308754, X00023558, X00042469, X00E50201022, X00E50201022/76, X00E50201022/77, X00E50209162, X00E50209162/76, X00E50209162/77, X00E50209366, X00E50209366/76, X00E50209366/77, X00E50211198, X00E50211198/76, X00E50211198/77, B00E50208145, B00E50208145/77;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1481-01-240.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1865-01-240.webp
RB-20V4000M93L-003506;;250;GOVERNOR ADJUSTED;20V4000M93L;20VM93L;;X00E50201022/77;;;;;;;5.000 kg;5.000 kg;ECU7-04;;1482, 1866;X00E50201022;20V4000M93L-1481-01.webp, 20V4000M93L-1865-01.webp;20V4000M93L;;;Superseded;B00E50208145/76;5275308454, X00042467, 5275308754, X00023558, X00042469, X00E50201022, X00E50201022/76, X00E50201022/77, X00E50209162, X00E50209162/76, X00E50209162/77, X00E50209366, X00E50209366/76, X00E50209366/77, X00E50211198, X00E50211198/76, X00E50211198/77, B00E50208145, B00E50208145/77;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1481-01-250.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1865-01-250.webp
RB-12V4000M53-002835;;520;TEMPERATURE SENSOR;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53, 16VM73, 16VM73L, 20VM93, 20VM93L;;X00E50201370;;;;507;;507;197,100 g;197,100 g;M14X1,5, 58MM, KABEL=1M,STECKER,;;319, 337, 338, 342, 673, 701, 738, 799, 1028, 1134, 1142, 1382, 1466, 1477, 1530, 1850;XS00E500.01614;12V4000M53-0335-01.webp, 12V4000M53-0335-02.webp, 12V4000M53-0336-01.webp, 12V4000M53-0336-02.webp, 12V4000M53-0337-01.webp, 12V4000M53-0337-02.webp, 12V4000M53-0698-01.webp, 12V4000M53-0698-02.webp, 12V4000M53-0699-01.webp, 12V4000M53-0699-02.webp, 12V4000M53-0700-01.webp, 12V4000M53-0700-02.webp, 16V4000M73-0317-01.webp, 16V4000M73-0317-02.webp, 16V4000M73-0318-01.webp, 16V4000M73-0318-02.webp, 16V4000M73-0319-01.webp, 16V4000M73-0671-01.webp, 16V4000M73-0671-02.webp, 16V4000M73-0672-01.webp, 16V4000M73-0672-02.webp, 16V4000M73-0673-01.webp, 16V4000M73-1026-01.webp, 16V4000M73-1026-02.webp, 16V4000M73-1027-01.webp, 16V4000M73-1027-02.webp, 16V4000M73-1028-01.webp, 16V4000M73-1380-01.webp, 16V4000M73-1380-02.webp, 16V4000M73-1381-01.webp, 16V4000M73-1381-02.webp, 16V4000M73-1382-01.webp, 20V4000M93-0339-01.webp, 20V4000M93-0339-02.webp, 20V4000M93-0340-01.webp, 20V4000M93-0340-02.webp, 20V4000M93-0341-01.webp, 20V4000M93-0341-02.webp, 20V4000M93-0735-01.webp, 20V4000M93-0735-02.webp, 20V4000M93-0736-01.webp, 20V4000M93-0736-02.webp, 20V4000M93-0737-01.webp, 20V4000M93-0737-02.webp, 20V4000M93-1131-01.webp, 20V4000M93-1131-02.webp, 20V4000M93-1132-01.webp, 20V4000M93-1132-02.webp, 20V4000M93-1133-01.webp, 20V4000M93-1133-02.webp, 20V4000M93-1527-01.webp, 20V4000M93-1527-02.webp, 20V4000M93-1528-01.webp, 20V4000M93-1528-02.webp, 20V4000M93-1529-01.webp, 20V4000M93-1529-02.webp, 20V4000M93L-1464-01.webp, 20V4000M93L-1464-02.webp, 20V4000M93L-1465-01.webp, 20V4000M93L-1465-02.webp, 20V4000M93L-1848-01.webp, 20V4000M93L-1848-02.webp, 20V4000M93L-1849-01.webp, 20V4000M93L-1849-02.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53-507, 16VM73-507, 16VM73L-507, 20VM93-507, 20VM93L-507;;Superseded;X00E50210377;0005355930, 0005358430, X00E50201370;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0337-01-520.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0700-01-520.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0317-02-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0671-02-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1026-02-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1380-02-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0340-01-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0736-01-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1132-01-470.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1528-01-470.webp
RB-12V4000M40A-002275;;430;TEMPERATURE SENSOR;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;12VM40A, 12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 16VM90, 20VM93, 20VM93L;;X00E50201372;;;;507;;507;230 G;230 G;M14X1,5,110MM, KABEL=1M,STECKER,;;302, 303, 319, 334, 337, 338, 342, 345, 346, 671, 673, 701, 738, 799, 806, 1028, 1134, 1142, 1382, 1466, 1477, 1530, 1850;500.00987;12V4000M40A-0344-01.webp, 12V4000M40A-0344-02.webp, 12V4000M40A-0345-01.webp, 12V4000M53-0335-01.webp, 12V4000M53-0335-02.webp, 12V4000M53-0336-01.webp, 12V4000M53-0336-02.webp, 12V4000M53-0337-01.webp, 12V4000M53-0337-02.webp, 12V4000M53-0698-01.webp, 12V4000M53-0698-02.webp, 12V4000M53-0699-01.webp, 12V4000M53-0699-02.webp, 12V4000M53-0700-01.webp, 12V4000M53-0700-02.webp, 12V4000M70-0332-01.webp, 12V4000M70-0332-02.webp, 12V4000M70-0333-01.webp, 12V4000M70-0669-01.webp, 12V4000M70-0669-02.webp, 12V4000M70-0670-01.webp, 16V4000M61-0336-01.webp, 16V4000M61-0336-02.webp, 16V4000M61-0337-01.webp, 16V4000M61-0805-01.webp, 16V4000M61-0805-02.webp, 16V4000M61-0806-01.webp, 16V4000M73-0317-01.webp, 16V4000M73-0317-02.webp, 16V4000M73-0318-01.webp, 16V4000M73-0318-02.webp, 16V4000M73-0319-01.webp, 16V4000M73-0671-01.webp, 16V4000M73-0671-02.webp, 16V4000M73-0672-01.webp, 16V4000M73-0672-02.webp, 16V4000M73-0673-01.webp, 16V4000M73-1026-01.webp, 16V4000M73-1026-02.webp, 16V4000M73-1027-01.webp, 16V4000M73-1027-02.webp, 16V4000M73-1028-01.webp, 16V4000M73-1380-01.webp, 16V4000M73-1380-02.webp, 16V4000M73-1381-01.webp, 16V4000M73-1381-02.webp, 16V4000M73-1382-01.webp, 16V4000M90-0301-01.webp, 16V4000M90-0301-02.webp, 16V4000M90-0302-01.webp, 20V4000M93-0339-01.webp, 20V4000M93-0339-02.webp, 20V4000M93-0340-01.webp, 20V4000M93-0340-02.webp, 20V4000M93-0341-01.webp, 20V4000M93-0341-02.webp, 20V4000M93-0735-01.webp, 20V4000M93-0735-02.webp, 20V4000M93-0736-01.webp, 20V4000M93-0736-02.webp, 20V4000M93-0737-01.webp, 20V4000M93-0737-02.webp, 20V4000M93-1131-01.webp, 20V4000M93-1131-02.webp, 20V4000M93-1132-01.webp, 20V4000M93-1132-02.webp, 20V4000M93-1133-01.webp, 20V4000M93-1133-02.webp, 20V4000M93-1527-01.webp, 20V4000M93-1527-02.webp, 20V4000M93-1528-01.webp, 20V4000M93-1528-02.webp, 20V4000M93-1529-01.webp, 20V4000M93-1529-02.webp, 20V4000M93L-1464-01.webp, 20V4000M93L-1464-02.webp, 20V4000M93L-1465-01.webp, 20V4000M93L-1465-02.webp, 20V4000M93L-1848-01.webp, 20V4000M93L-1848-02.webp, 20V4000M93L-1849-01.webp, 20V4000M93L-1849-02.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 16V4000M90, 20V4000M93, 20V4000M93L;12VM40A-507, 12VM53-507, 12VM70-507, 16VM61-507, 16VM73-507, 16VM73L-507, 16VM90-507, 20VM93-507, 20VM93L-507;;Superseded;X00E50210379;0005355730, 0005358530, X00E50201372;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0337-01-440.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0700-01-440.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0332-02-411.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0332-02-430.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0332-02-455.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0669-02-411.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0669-02-430.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0669-02-455.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0337-01-396.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0337-01-417.webp
RB-12V4000M40A-002488;;20;PLUG-IN BOARD;12V4000M40A, 16V4000M90;12VM40A, 16VM90;;X00E50201981;;;;;;;405 G;405 G;IDB 3-01;;370, 383;X00E50203600;12V4000M40A-0370-01.webp, 16V4000M90-0383-01.webp;12V4000M40A, 16V4000M90;;;Superseded;X00E50209563;5275302113, X00E50201981;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0383-01-20.webp
RB-16V4000M73L-003273;;90;PLUG-IN BOARD;16V4000M73L, 16V4000M90;16VM73L, 16VM90;;X00E50201986;;;;;;;498 G;498 G;IDB 4-01;;405, 477, 1674;X00E50203604;16V4000M73L-0477-01.webp, 16V4000M73L-1674-01.webp, 16V4000M90-0405-01.webp;16V4000M73L, 16V4000M90;;;Superseded;X00E50209553;5275302213, X00E50201986, X00E50209174;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0477-01-90.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1674-01-90.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0405-01-90.webp
RB-12V4000M40A-002460;;25;PLUG-IN BOARD;12V4000M40A;12VM40A;;X00E50202224;;;;;;;218 G;218 G;COB3-03,;;361;5285301983;12V4000M40A-0361-01.webp;12V4000M40A;;;Superseded;5285301983/76;5045304897, 5045304897/76, 5295308512, 5285300183, 5285300183/76, 5285301983, X00E50202224;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002700;;20;PLUG-IN BOARD;12V4000M40A, 16V4000M61, 16V4000M73L;12VM40A, 16VM61, 16VM73L;;X00E50202404;;;;;;;623 G;623 G;SAB2-03 (MB VON SAM);;383, 387, 391, 402, 1584;X00E50202404/S0004;12V4000M40A-0402-01.webp, 16V4000M61-0383-01.webp, 16V4000M61-0391-01.webp, 16V4000M73L-0387-01.webp, 16V4000M73L-1584-01.webp;12V4000M40A, 16V4000M61, 16V4000M73L;;;Superseded;X00E50202404/S0004;X00E50202404, X00013310/S0001, X00013310/S0002, X00013310/S0003, X00E50202404/S0002, X00E50202404/S0003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0383-01-20.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0391-01-20.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0387-01-20.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1584-01-20.webp
RB-12V4000M40A-002694;;60;PLUG-IN BOARD;12V4000M40A;12VM40A;;X00E50202404/S0002;;;;;;;;;SAB2-03 (MB VON SAM);;401;X00E50202752/S0003;12V4000M40A-0401-01.webp;12V4000M40A;;;Superseded;X00E50202404/S0004;X00E50202404, X00013310/S0001, X00013310/S0002, X00013310/S0003, X00E50202404/S0002, X00E50202404/S0003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M61-002514;;60;PLUG-IN BOARD;16V4000M61;16VM61;;X00E50202404/S0003;;;;;;;;;SAB2-03 (MB VON SAM);;390;X00E50202752/S0002;16V4000M61-0390-01.webp;16V4000M61;;;Superseded;X00E50202404/S0004;X00E50202404, X00013310/S0001, X00013310/S0002, X00013310/S0003, X00E50202404/S0002, X00E50202404/S0003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0390-01-60.webp
RB-16V4000M61-002512;;80;HOUSING WITHOUT BASE PLATE;16V4000M61;16VM61;;X00E50202752/S0001;;;;;;;;;"ZB_SAM; 360X314X95 (LXBXH)";;389;X00E50202753/S0002;16V4000M61-0389-01.webp;16V4000M61;;;Superseded;X00E50202752/S0002;X00E50202752/S0001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0389-01-80.webp
RB-16V4000M61-002591;;90;CONNECTION INTERFACE;16V4000M61;16VM61;;X00E50202753;;;;;;;1.343 KGM;1.343 KGM;SAM 1-02 OHNE SOFTWARE;;401;X00E50204612;;16V4000M61;;;Superseded;X00E50200176;X00012111, X00012111/S0001, X00012111/S0002, X00023919/S0001, X00023919/S0002, X00023919/S0003, X00E50202753, X00E50202753/S0001, X00E50202753/S0002, X00E50202753/S0003, B00E50200763, B00E50201794/S0001, B00E50202738, B00E50202739, X00E50210046;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M61-002591;;90;CONNECTION INTERFACE;16V4000M61;16VM61;;X00E50202753/S0001;;;;;;;1.343 KGM;1.343 KGM;SAM 1-02 OHNE SOFTWARE;;401;X00E50204612;;16V4000M61;;;Superseded;X00E50200176;X00012111, X00012111/S0001, X00012111/S0002, X00023919/S0001, X00023919/S0002, X00023919/S0003, X00E50202753, X00E50202753/S0001, X00E50202753/S0002, X00E50202753/S0003, B00E50200763, B00E50201794/S0001, B00E50202738, B00E50202739, X00E50210046;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M61-002591;;90;CONNECTION INTERFACE;16V4000M61;16VM61;;X00E50202753/S0002;;;;;;;1.343 KGM;1.343 KGM;SAM 1-02 OHNE SOFTWARE;;401;X00E50204612;;16V4000M61;;;Superseded;X00E50200176;X00012111, X00012111/S0001, X00012111/S0002, X00023919/S0001, X00023919/S0002, X00023919/S0003, X00E50202753, X00E50202753/S0001, X00E50202753/S0002, X00E50202753/S0003, B00E50200763, B00E50201794/S0001, B00E50202738, B00E50202739, X00E50210046;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M61-002591;;90;CONNECTION INTERFACE;16V4000M61;16VM61;;X00E50202753/S0003;;;;;;;1.343 KGM;1.343 KGM;SAM 1-02 OHNE SOFTWARE;;401;X00E50204612;;16V4000M61;;;Superseded;X00E50200176;X00012111, X00012111/S0001, X00012111/S0002, X00023919/S0001, X00023919/S0002, X00023919/S0003, X00E50202753, X00E50202753/S0001, X00E50202753/S0002, X00E50202753/S0003, B00E50200763, B00E50201794/S0001, B00E50202738, B00E50202739, X00E50210046;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002513;;400;LED YELLOW;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M73L, 16V4000M90;12VM40A, 12VM53, 12VM70, 16VM73L, 16VM90;;X00E50203036;5980123845845;;;;;;0.001 KGM;0.001 KGM;D=5MM,L=9MM,LEUCHTFARBE=GELB,;;371, 375, 382, 384, 407, 479, 801, 828, 1676;X00E50201981;12V4000M40A-0371-01.webp, 12V4000M40A-0375-01.webp, 12V4000M40A-0382-01.webp, 12V4000M53-0828-01.webp, 12V4000M70-0801-01.webp, 16V4000M73L-0479-01.webp, 16V4000M73L-1676-01.webp, 16V4000M90-0384-01.webp, 16V4000M90-0407-01.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M73L, 16V4000M90;;;Superseded;X00E50211690;0005310439, X00E50203036;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0828-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0801-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0479-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1676-01-50.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0384-01-400.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0407-01-50.webp
RB-12V4000M40A-002685;;45;CONNECTION INTERFACE;12V4000M40A;12VM40A;;X00E50203517;;;;508;ACCESSORIES FOR ENGINE GOVERNOR (ELECTRONIC) CONTROL SYSTEM;508 ACCESSORIES FOR ENGINE GOVERNOR (ELECTRONIC) CONTROL SYSTEM;1,500 KG;1,500 KG;SAM 1-03 OHNE SOFTWARE;;398;XK00E510.746010-07;;12V4000M40A;12VM40A-508;;Superseded;X00E50202228;X00E50203517;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M90-002592;;70;DISPLAY BRIDGE CONTROL STAN;16V4000M90;16VM90;;X00E50203600/S0001;;;;511;ALARM SYSTEM;511 ALARM SYSTEM;2.200 kg;2.200 kg;220X224X98, DIS 10-02;;381;X00036562;16V4000M90-0381-01.webp;16V4000M90;16VM90-511;;Superseded;X00E50203600/S0002;5105384575/S0006, X00E50203600/S0001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0381-01-70.webp
RB-12V4000M70-005530;;325;DISPLAY UNLABELLED;12V4000M70, 16V4000M73L, 16V4000M90;12VM70, 16VM73L, 16VM90;;X00E50203604/S0002;;;;;;;1,880 kg;1,880 kg;360X270X65, DIS13-03,;;403, 475, 797, 1672;X00010351;12V4000M70-0796-01.webp, 16V4000M73L-0474-01.webp, 16V4000M73L-1671-01.webp, 16V4000M90-0402-01.webp;12V4000M70, 16V4000M73L, 16V4000M90;;;Superseded;B00E50207299;X00010140/S0006, X00E50203604/S0001, X00E50203604/S0002, X00E50204311/S0002, B00E50206506;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0796-01-325.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0474-01-325.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1671-01-325.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0402-01-325.webp
RB-12V4000M53-006424;;80;MALE CONNECTOR F. DATA TRANSM;12V4000M53;12VM53;;X00E50203848;;;;;;;30,000 g;30,000 g;"RJ45;4-POL;SET; IP20";;783, 815;B00E50203183;12V4000M53-0815-01.webp;12V4000M53;;;Superseded;X00E50211290;X00E50203848;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0815-01-80.webp
