Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-16V4000M73-000349;20260605.0224;10;CRANKSHAFT;16V4000M73, 16V4000M73L;16VM73, 16VM73L;;X00029037;;;NO;030-00;RUNNING GEAR;30 RUNNING GEAR;611.000 kg;611.000 kg;;piezas;16V4000M73-0061, 16V4000M73-0415, 16V4000M73-0769, 16V4000M73-1124, 16V4000M73L-0048, 16V4000M73L-0533, 16V4000M73L-0878, 16V4000M73L-1221;X00029037/31;16V4000M73-0061-01.webp, 16V4000M73-0415-01.webp, 16V4000M73-0769-01.webp, 16V4000M73-1124-01.webp, 16V4000M73L-0048-01.webp, 16V4000M73L-0533-01.webp, 16V4000M73L-0878-01.webp, 16V4000M73L-1221-01.webp;16V4000M73, 16V4000M73L;16VM73-30, 16VM73L-30;;Superseded;EX54803100004;X00029037, X54803100004, EX00029037;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0061-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0415-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0769-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1124-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0048-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0533-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0878-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1221-01-10.webp
RB-16V4000M73-000347;20260605.0224;10;CRANKSHAFT LR ACCEPTANCE;16V4000M73;16VM73;;X00029037/31;;;NO;030-00;RUNNING GEAR;30 RUNNING GEAR;617.000 kg;617.000 kg;;piezas;16V4000M73-0060, 16V4000M73-0414, 16V4000M73-0768, 16V4000M73-1123;XS595030.00018;16V4000M73-0060-01.webp, 16V4000M73-0414-01.webp, 16V4000M73-0768-01.webp, 16V4000M73-1123-01.webp;16V4000M73;16VM73-30;;Superseded;EX54803100004/31;X00029037/31, X54803100004/31;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0060-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0414-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0768-01-10.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1123-01-10.webp
RB-16V4000M61-001334;20260605.0224;750;OIL LINE;16V4000M61;16VM61;;X00029390;;;NO;185-20;TURBOCHARGER OIL SUPPLY;185 TURBOCHARGER OIL SUPPLY;0.394 KGM;0.394 KGM;;piezas;16V4000M61-0210;XS526180.00021;16V4000M61-0210-01.webp;16V4000M61;16VM61-185;;Superseded;X52618500015;X00029390;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0210-01-750.webp
RB-12V4000M70-000882;20260605.0224;2650;ELBOW;12V4000M70;12VM70;;X00029412;2815123972820;;NO;110-00;;110-00;1.348 KGM;1.348 KGM;;piezas;12V4000M70-0139;XS526110.00007;12V4000M70-0137-01.webp, 12V4000M70-0137-02.webp, 12V4000M70-0138-01.webp;12V4000M70;12VM70-110;;Superseded;X00033292;X00029412;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0138-01-2650.webp
RB-12V4000M53-001705;20260605.0224;1350;OIL LINE;12V4000M53;12VM53;;X00029776;;;NO;189-05;OIL LEVEL REGULATING PUMP;189 OIL LEVEL REGULATING PUMP;0.45 KGM;0.45 KGM;;piezas;12V4000M53-0223;XS594180.00106;;12V4000M53;12VM53-189;;Superseded;X52618200001;5241806020, X00029776, X00039770, X52418300003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001392;20260605.0224;360;TUBE OIL MARINE;12V4000M40A;12VM40A;;X00030005;4710123855933;;NO;189-05;OIL REPLENISHMENT PUMP;189 OIL REPLENISHMENT PUMP;0.44 KGM;0.44 KGM;;piezas;12V4000M40A-0224;XS524180.00020;12V4000M40A-0223-01.webp, 12V4000M40A-0223-02.webp, 12V4000M40A-0224-01.webp;12V4000M40A;12VM40A-189;;Superseded;X00039767;5241803620, X00030005;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002005;20260605.0224;225;INTERMEDIATE FLANGE;12V4000M40A;12VM40A;;X00030151/30;;;NO;245-05;CONNECTING HARDWARE,ENGINE/GENERATOR;245 CONNECTING HARDWARE,ENGINE/GENERATOR;44,500 KG;44,500 KG;;piezas;12V4000M40A-0305;XS526250.00024;12V4000M40A-0305-01.webp;12V4000M40A;12VM40A-245;;Superseded;X00030151/42;X00030151/30, X00030151/31;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002006;20260605.0224;250;RING;12V4000M40A;12VM40A;;X00030152/30;;;NO;245-05;CONNECTING HARDWARE,ENGINE/GENERATOR;245 CONNECTING HARDWARE,ENGINE/GENERATOR;10,360 KG;10,360 KG;;piezas;12V4000M40A-0305;XS526250.00024;12V4000M40A-0305-01.webp;12V4000M40A;12VM40A-245;;Superseded;X00030152/42;X00030152/30, X00030152/31;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002009;20260605.0224;325;FLANGE;12V4000M40A;12VM40A;;X00030153/30;;;NO;245-05;CONNECTING HARDWARE,ENGINE/GENERATOR;245 CONNECTING HARDWARE,ENGINE/GENERATOR;14,600 KG;14,600 KG;;piezas;12V4000M40A-0305;XS526250.00024;12V4000M40A-0305-01.webp;12V4000M40A;12VM40A-245;;Superseded;X00030153/42;X00030153/30, X00030153/31;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002274;20260605.0224;400;LEVEL MONITOR;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A, 16VM61, 16VM90;;X00031095;;;NO;507-99;WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;195,100 G;195,100 G;OELSONDE,DYN.UB-VERHALTEN KL TAU;piezas;12V4000M40A-0345, 16V4000M61-0337, 16V4000M61-0806, 16V4000M90-0302;500.00987;12V4000M40A-0344-01.webp, 12V4000M40A-0344-02.webp, 12V4000M40A-0345-01.webp, 16V4000M61-0336-01.webp, 16V4000M61-0336-02.webp, 16V4000M61-0337-01.webp, 16V4000M61-0805-01.webp, 16V4000M61-0805-02.webp, 16V4000M61-0806-01.webp, 16V4000M90-0301-01.webp, 16V4000M90-0301-02.webp, 16V4000M90-0302-01.webp;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A-507, 16VM61-507, 16VM90-507;;Superseded;X00E50203667;0005354103, 0005355303, X00032642, X00031095;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0337-01-385.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0806-01-385.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0301-02-320.webp
RB-12V4000M40A-002257;20260605.0224;210;LEVEL MONITOR;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A, 16VM61, 16VM90;;X00031104;;;NO;507-99;WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GEBERAL, FOR ENGINE/GEARBOX/PLANT;191 G;191 G;WASSERSONDE DYN.UB-VERHALTEN;piezas;12V4000M40A-0345, 16V4000M61-0337, 16V4000M61-0806, 16V4000M90-0302;500.00987;12V4000M40A-0344-01.webp, 12V4000M40A-0344-02.webp, 12V4000M40A-0345-01.webp, 16V4000M61-0336-01.webp, 16V4000M61-0336-02.webp, 16V4000M61-0337-01.webp, 16V4000M61-0805-01.webp, 16V4000M61-0805-02.webp, 16V4000M61-0806-01.webp, 16V4000M90-0301-01.webp, 16V4000M90-0301-02.webp, 16V4000M90-0302-01.webp;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A-507, 16VM61-507, 16VM90-507;;Superseded;X00E50203659;0005354003, 0005355103, X00032631, X00031104;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0336-02-195.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0805-02-195.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0302-01-190.webp
RB-20V4000M93L-003515;20260605.0224;;LEVEL MONITOR;20V4000M93L;;;X00031109;;;NO;519-10;;519-10;195.000 g;195.000 g;WASSERSONDE DYN.UB-VERHALTEN&AMP;piezas;20V4000M93L-1486, 20V4000M93L-1870;510.00517;20V4000M93L-1486-01.webp, 20V4000M93L-1870-01.webp;20V4000M93L;;;Superseded;X00E50203662;Z=30954, Z=30649, 8495420002, 0021537028, 0005351503, 0005351003, 0005353703, X00031109;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-001635;20260605.0224;420;SEALING RING;16V4000M73;16VM73;;X00031805;;DIN7603;NO;;;;;;A13X18,0X1,5;piezas;16V4000M73-0222, 16V4000M73-0576, 16V4000M73-0931;X52718300038/31;16V4000M73-0220-01.webp, 16V4000M73-0220-02.webp, 16V4000M73-0221-01.webp, 16V4000M73-0574-01.webp, 16V4000M73-0574-02.webp, 16V4000M73-0575-01.webp, 16V4000M73-0929-01.webp, 16V4000M73-0929-02.webp, 16V4000M73-0930-01.webp;16V4000M73;;;Superseded;705057013000;06.56500-0125, 06.56504-0125, 007603013000, X00031805;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0220-02-420.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0574-02-420.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0929-02-420.webp
RB-12V4000M40A-000704;20260605.0224;147;CLAMP;12V4000M40A;12VM40A;;X00031990;5340123797697;;NO;;;;0.255 KGM;0.255 KGM;;piezas;12V4000M40A-0122;X00039514;12V4000M40A-0121-01.webp;12V4000M40A;;;Superseded;X00033211;X00031990;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001126;20260605.0224;10;PARTS KIT;12V4000M53;12VM53;;X00032000;;;NO;;;;0.02 KGM;0.02 KGM;;piezas;12V4000M53-0155;X56912300043;12V4000M53-0155-01.webp;12V4000M53;;;Superseded;XP56900600007;X00032000, XP56910100099;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0155-01-10.webp
RB-12V4000M40A-000814;20260605.0224;1050;SCREWED PLUG;12V4000M40A;12VM40A;;X00032037;5365121463984;DIN908;SI;120-00;AIR SYSTEM / AIR DUCTING;120 AIR SYSTEM / AIR DUCTING;0.006 KGM;0.006 KGM;M 10 X 1;piezas;12V4000M40A-0135;XS526120.00007;12V4000M40A-0134-01.webp, 12V4000M40A-0134-02.webp;12V4000M40A;12VM40A-120;;Superseded;000908010002;0009971632, 06.08040-0101, 11.20095-2024, X00032037, 000908010000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000653;20260605.0224;80;WASHER A COP;12V4000M40A;12VM40A;;X00032041;5330121564806;DIN7603;SI;086-05;LEAK-OFF FUEL LINE / FUEL RETURN;86 LEAK-OFF FUEL LINE / FUEL RETURN;0.001 KGM;0.001 KGM;A 10 X 13,5;piezas;12V4000M40A-0115;080.00270;12V4000M40A-0115-01.webp;12V4000M40A;12VM40A-86;;Superseded;007603010110;007603010103, 06561800713, 003496, 06.56180-0715, XP52229700003, X00032041;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-000624;20260605.0224;30;CONNECTING PIECE;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53, 16VM73, 16VM73L, 20VM93, 20VM93L;;X00032042;;;NO;080-00;"L.P. FUEL SYSTEM; (ALSO GAS ENGINES)";"80 L.P. FUEL SYSTEM; (ALSO GAS ENGINES)";559,400 g;559,400 g;;piezas;12V4000M53-0107, 12V4000M53-0462, 16V4000M73-0115, 16V4000M73-0469, 16V4000M73-0823, 16V4000M73-1178, 16V4000M73L-0105, 16V4000M73L-0590, 16V4000M73L-0935, 16V4000M73L-1278, 20V4000M93-0115, 20V4000M93-0511, 20V4000M93-0907, 20V4000M93-1303, 20V4000M93L-1215, 20V4000M93L-1588;XS593080.00025;12V4000M53-0107-01.webp, 12V4000M53-0462-01.webp, 16V4000M73-0115-01.webp, 16V4000M73-0469-01.webp, 16V4000M73-0823-01.webp, 16V4000M73-1178-01.webp, 16V4000M73L-0105-01.webp, 16V4000M73L-0590-01.webp, 16V4000M73L-0935-01.webp, 16V4000M73L-1278-01.webp, 20V4000M93-0115-01.webp, 20V4000M93-0511-01.webp, 20V4000M93-0907-01.webp, 20V4000M93-1303-01.webp, 20V4000M93L-1215-01.webp, 20V4000M93L-1588-01.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53-80, 16VM73-82, 16VM73L-82, 20VM93-82, 20VM93L-82;;Superseded;X54708400018;X00029906, X00032042, X54708400017;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0107-01-30.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0462-01-30.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0115-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0469-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0823-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1178-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0105-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0590-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-0935-01-3020.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73L-1278-01-3020.webp
RB-12V4000M40A-001922;20260605.0224;30;OIL DIPSTICK;12V4000M40A;12VM40A;;X00032173;6680124006291;;NO;230-00;MOUNTING / SUPPORT;230 MOUNTING / SUPPORT;0.21 KGM;0.21 KGM;;piezas;12V4000M40A-0290;XK526230.746010-05;12V4000M40A-0290-01.webp;12V4000M40A;12VM40A-230;;Superseded;X52701100015;X00032173;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-002844;20260605.0224;650;LEVEL MONITOR;12V4000M53;;;X00032631;5930123845020;;NO;507-98;WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;0.088 KGM;0.088 KGM;WASSERSONDE DYN.UB-VERHALTEN+LT,;piezas;12V4000M53-0338;XS00E500.01614;12V4000M53-0335-01.webp, 12V4000M53-0335-02.webp, 12V4000M53-0336-01.webp, 12V4000M53-0336-02.webp, 12V4000M53-0337-01.webp, 12V4000M53-0337-02.webp;12V4000M53;;;Superseded;X00E50203659;0005354003, 0005355103, X00032631, X00031104;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0337-01-650.webp
RB-12V4000M53-002846;20260605.0224;680;LEVEL MONITOR;12V4000M53;12VM53;;X00032642;5930123854275;;NO;507-98;WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;507 WIRING, GENERAL, FOR ENGINE/GEARBOX/PLANT;0.095 KGM;0.095 KGM;OELSONDE, DYN.UB-VERHALTEN;piezas;12V4000M53-0338;XS00E500.01614;12V4000M53-0335-01.webp, 12V4000M53-0335-02.webp, 12V4000M53-0336-01.webp, 12V4000M53-0336-02.webp, 12V4000M53-0337-01.webp, 12V4000M53-0337-02.webp;12V4000M53;12VM53-507;;Superseded;X00E50203667;0005354103, 0005355303, X00032642, X00031095;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0337-01-680.webp
RB-20V4000M93L-002978;20260605.0224;75;RUBBER MOUNT;20V4000M93L;20VM93L;;X00032748;;;NO;230-00;;230-00;66.2 KGM;66.2 KGM;;piezas;20V4000M93L-1431;XS528230.00017;20V4000M93L-1431-01.webp;20V4000M93L;20VM93L-230;;Superseded;X52823100023;X00032748;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1431-01-75.webp
RB-12V4000M40A-001179;20260605.0224;145;NOZZLE LUBE OIL SPRAY;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A, 16VM61, 16VM90;;X00033644;;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;249 G;249 G;;piezas;12V4000M40A-0195, 16V4000M61-0190, 16V4000M61-0692, 16V4000M90-0185;X00010483;12V4000M40A-0194-01.webp, 12V4000M40A-0194-02.webp, 16V4000M61-0189-01.webp, 16V4000M61-0189-02.webp, 16V4000M61-0691-01.webp, 16V4000M61-0691-02.webp, 16V4000M90-0184-01.webp, 16V4000M90-0184-02.webp;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A-181, 16VM61-181, 16VM90-181;;Superseded;X59418400008;23526543, 5241801743, X00033644;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0189-02-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0691-02-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-195.webp
RB-12V4000M40A-001176;20260605.0224;130;BLOCK PSTN LUBE NOZZLE SUPT W/THRU HOLE;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A, 16VM61, 16VM90;;X00033645;;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;166,600 G;166,600 G;;piezas;12V4000M40A-0195, 16V4000M61-0190, 16V4000M61-0692, 16V4000M90-0185;X00010483;12V4000M40A-0194-01.webp, 12V4000M40A-0194-02.webp, 16V4000M61-0189-01.webp, 16V4000M61-0189-02.webp, 16V4000M61-0691-01.webp, 16V4000M61-0691-02.webp, 16V4000M90-0184-01.webp, 16V4000M90-0184-02.webp;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A-181, 16VM61-181, 16VM90-181;;Superseded;X52418400001;5241870040, 5241870240, X00033645;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0189-02-125.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0691-02-125.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-125.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-180.webp
RB-12V4000M40A-001175;20260605.0224;125;BLK PSTN LUBE NOZZLE SUPT W/O THRU HOLE;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A, 16VM61, 16VM90;;X00033646;;;NO;181-05;LUBE OIL PUMP AND DRIVE;181 LUBE OIL PUMP AND DRIVE;185 G;185 G;;piezas;12V4000M40A-0195, 16V4000M61-0190, 16V4000M61-0692, 16V4000M90-0185;X00010483;12V4000M40A-0194-01.webp, 12V4000M40A-0194-02.webp, 16V4000M61-0189-01.webp, 16V4000M61-0189-02.webp, 16V4000M61-0691-01.webp, 16V4000M61-0691-02.webp, 16V4000M90-0184-01.webp, 16V4000M90-0184-02.webp;12V4000M40A, 16V4000M61, 16V4000M90;12VM40A-181, 16VM61-181, 16VM90-181;;Superseded;X52418400002;5241870140, 5241870940, X00033646;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0189-02-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0691-02-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0184-02-175.webp
RB-12V4000M70-002133;20260605.0224;110;SHIM;12V4000M70, 16V4000M61, 16V4000M90;12VM70, 16VM61, 16VM90;;X00034054;;DIN 125;NO;;;;;;;piezas;12V4000M70-0296, 12V4000M70-0633, 16V4000M61-0282, 16V4000M61-0781, 16V4000M90-0275;0022370912;12V4000M70-0296-01.webp, 12V4000M70-0633-01.webp, 16V4000M61-0282-01.webp, 16V4000M61-0781-01.webp, 16V4000M90-0275-01.webp;12V4000M70, 16V4000M61, 16V4000M90;;;Superseded;000125013012;000125013016, 000125013009, 000125013015, 06.15010-0213, 000125013019, 000125013008, X00034054;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0296-01-110.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0633-01-110.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0282-01-100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0781-01-100.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M90-0275-01-100.webp
RB-12V4000M53-002374;20260605.0224;130;LOCKING DEVICE;12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93;12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 20VM93;;X00034057;;;NO;;;;;;;piezas;12V4000M53-0291, 12V4000M53-0648, 12V4000M70-0296, 12V4000M70-0633, 16V4000M61-0282, 16V4000M61-0781, 16V4000M73-0307, 16V4000M73-0661, 16V4000M73-1016, 16V4000M73-1370, 16V4000M73L-0288, 16V4000M73L-0774, 16V4000M73L-1116, 16V4000M73L-1451, 20V4000M93-0326, 20V4000M93-0722, 20V4000M93-1118, 20V4000M93-1514;X52623100057;12V4000M53-0291-01.webp, 12V4000M53-0648-01.webp, 12V4000M70-0296-01.webp, 12V4000M70-0633-01.webp, 16V4000M61-0282-01.webp, 16V4000M61-0781-01.webp, 16V4000M73-0307-01.webp, 16V4000M73-0661-01.webp, 16V4000M73-1016-01.webp, 16V4000M73-1370-01.webp, 16V4000M73L-0288-01.webp, 16V4000M73L-0774-01.webp, 16V4000M73L-1116-01.webp, 16V4000M73L-1451-01.webp, 20V4000M93-0326-01.webp, 20V4000M93-0722-01.webp, 20V4000M93-1118-01.webp, 20V4000M93-1514-01.webp;12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93;;;Superseded;XP52623100079;X00034057, X00034058;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0291-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0648-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0296-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0633-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0282-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0781-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0307-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0661-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1016-01-130.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1370-01-130.webp
RB-12V4000M53-002375;20260605.0224;140;LOCKING DEVICE;12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93;12VM53, 12VM70, 16VM61, 16VM73, 16VM73L, 20VM93;;X00034058;;;NO;;;;;;;piezas;12V4000M53-0291, 12V4000M53-0648, 12V4000M70-0296, 12V4000M70-0633, 16V4000M61-0282, 16V4000M61-0781, 16V4000M73-0307, 16V4000M73-0661, 16V4000M73-1016, 16V4000M73-1370, 16V4000M73L-0288, 16V4000M73L-0774, 16V4000M73L-1116, 16V4000M73L-1451, 20V4000M93-0326, 20V4000M93-0722, 20V4000M93-1118, 20V4000M93-1514;X52623100057;12V4000M53-0291-01.webp, 12V4000M53-0648-01.webp, 12V4000M70-0296-01.webp, 12V4000M70-0633-01.webp, 16V4000M61-0282-01.webp, 16V4000M61-0781-01.webp, 16V4000M73-0307-01.webp, 16V4000M73-0661-01.webp, 16V4000M73-1016-01.webp, 16V4000M73-1370-01.webp, 16V4000M73L-0288-01.webp, 16V4000M73L-0774-01.webp, 16V4000M73L-1116-01.webp, 16V4000M73L-1451-01.webp, 20V4000M93-0326-01.webp, 20V4000M93-0722-01.webp, 20V4000M93-1118-01.webp, 20V4000M93-1514-01.webp;12V4000M53, 12V4000M70, 16V4000M61, 16V4000M73, 16V4000M73L, 20V4000M93;;;Superseded;XP52623100079;X00034057, X00034058;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0291-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0648-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0296-01-150.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0633-01-150.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0282-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0781-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0307-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0661-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1016-01-140.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1370-01-140.webp
RB-12V4000M53-000541;20260605.0224;80;PRESS RELIEF VALVE FOR 12V;12V4000M53;12VM53;;X00034964;;;NO;077-05;INJECTION LINE / HP FUEL LINE;77 INJECTION LINE / HP FUEL LINE;1,545 kg;1,545 kg;;piezas;12V4000M53-0101;XS594070.00020;12V4000M53-0100-01.webp, 12V4000M53-0100-02.webp, 12V4000M53-0101-01.webp;12V4000M53;12VM53-77;;Superseded;X00034966;X00034964, X00011990, X59407700026;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0100-01-80.webp
