source_json;engine;expected_folder;id;pn;pn_final;bom_final;pos_final;field;original_value;filename;exists;physical_path
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000869;X59410100105;X59410100105;XS594100.00025;20;esquemas_circulos;12V4000M53-0127-01-20.webp;12V4000M53-0127-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000870;5261420250;5261420250;XS594100.00025;40;esquemas_circulos;12V4000M53-0127-01-40.webp;12V4000M53-0127-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000871;5261420629;5261420629;XS594100.00025;50;esquemas_circulos;12V4000M53-0127-01-50.webp;12V4000M53-0127-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000872;X59610100123;X59610100123;XS594100.00025;80;esquemas_circulos;12V4000M53-0127-01-80.webp;12V4000M53-0127-01-80.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-80.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000873;5261420060;5261420060;XS594100.00025;100;esquemas_circulos;12V4000M53-0127-01-100.webp;12V4000M53-0127-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000874;5591420451;5591420451;XS594100.00025;110;esquemas_circulos;12V4000M53-0127-01-110.webp;12V4000M53-0127-01-110.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-110.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000875;304017010032;304017010032;XS594100.00025;120;esquemas_circulos;12V4000M53-0127-01-120.webp;12V4000M53-0127-01-120.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-120.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000876;000125010524;000125010524;XS594100.00025;150;esquemas_circulos;12V4000M53-0127-01-150.webp;12V4000M53-0127-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000877;000934010007;000934010007;XS594100.00025;160;esquemas_circulos;12V4000M53-0127-01-160.webp;12V4000M53-0127-01-160.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0127-01-160.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000882;X59410100081;X59410100081;X59410100104;10;esquemas_circulos;12V4000M53-0128-01-10.webp;12V4000M53-0128-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000883;5110850560;5110850560;X59410100104;20;esquemas_circulos;12V4000M53-0128-01-20.webp;12V4000M53-0128-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000884;5110813403;5110813403;X59410100104;30;esquemas_circulos;12V4000M53-0128-01-30.webp;12V4000M53-0128-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000885;5110821302;5110821302;X59410100104;40;esquemas_circulos;12V4000M53-0128-01-40.webp;12V4000M53-0128-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000886;5110251976;5110251976;X59410100104;50;esquemas_circulos;12V4000M53-0128-01-50.webp;12V4000M53-0128-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000887;X00016599;X00016599;X59410100104;60;esquemas_circulos;12V4000M53-0128-01-60.webp;12V4000M53-0128-01-60.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-60.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000888;X59599100058;X59599100058;X59410100104;70;esquemas_circulos;12V4000M53-0128-01-70.webp;12V4000M53-0128-01-70.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-70.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000889;700429185001;700429185001;X59410100104;80;esquemas_circulos;12V4000M53-0128-01-80.webp;12V4000M53-0128-01-80.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-80.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000890;X59610100161;X59610100161;X59410100104;90;esquemas_circulos;12V4000M53-0128-01-90.webp;12V4000M53-0128-01-90.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-90.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000891;X59610100061;X59610100061;X59410100104;100;esquemas_circulos;12V4000M53-0128-01-100.webp;12V4000M53-0128-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000892;700429038002;700429038002;X59410100104;110;esquemas_circulos;12V4000M53-0128-01-110.webp;12V4000M53-0128-01-110.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-110.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000893;5119940041;5119940041;X59410100104;120;esquemas_circulos;12V4000M53-0128-01-120.webp;12V4000M53-0128-01-120.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-120.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000894;000000001781;000000001781;X59410100104;140;esquemas_circulos;12V4000M53-0128-01-140.webp;12V4000M53-0128-01-140.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-140.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000895;X00010427;X00010427;X59410100104;150;esquemas_circulos;12V4000M53-0128-01-150.webp;12V4000M53-0128-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000896;X59610100101;X59610100101;X59410100104;160;esquemas_circulos;12V4000M53-0128-01-160.webp;12V4000M53-0128-01-160.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-160.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000897;X00010428;X00010428;X59410100104;170;esquemas_circulos;12V4000M53-0128-01-170.webp;12V4000M53-0128-01-170.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-170.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000898;X59610100232;X59610100232;X59410100104;190;esquemas_circulos;12V4000M53-0128-01-190.webp;12V4000M53-0128-01-190.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-190.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000899;700429105001;700429105001;X59410100104;200;esquemas_circulos;12V4000M53-0128-01-200.webp;12V4000M53-0128-01-200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000900;200433006400;200433006400;X59410100104;210;esquemas_circulos;12V4000M53-0128-01-210.webp;12V4000M53-0128-01-210.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-210.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000901;000912006028;000912006028;X59410100104;220;esquemas_circulos;12V4000M53-0128-01-220.webp;12V4000M53-0128-01-220.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-220.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000902;X00010426;X00010426;X59410100104;230;esquemas_circulos;12V4000M53-0128-01-230.webp;12V4000M53-0128-01-230.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-230.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000903;5100850060;5100850060;X59410100104;240;esquemas_circulos;12V4000M53-0128-01-240.webp;12V4000M53-0128-01-240.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-240.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000904;X52610100008;X52610100008;X59410100104;260;esquemas_circulos;12V4000M53-0128-01-260.webp;12V4000M53-0128-01-260.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-260.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000905;X00018307;X00018307;X59410100104;270;esquemas_circulos;12V4000M53-0128-01-270.webp;12V4000M53-0128-01-270.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-270.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000906;0239978348;0239978348;X59410100104;280;esquemas_circulos;12V4000M53-0128-01-280.webp;12V4000M53-0128-01-280.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-280.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000907;X59410100080;X59410100080;X59410100104;290;esquemas_circulos;12V4000M53-0128-01-290.webp;12V4000M53-0128-01-290.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-290.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000908;700425000235;700425000235;X59410100104;310;esquemas_circulos;12V4000M53-0128-01-310.webp;12V4000M53-0128-01-310.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-310.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000909;215977003000;215977003000;X59410100104;320;esquemas_circulos;12V4000M53-0128-01-320.webp;12V4000M53-0128-01-320.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-320.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000910;007603042101;007603042101;X59410100104;330;esquemas_circulos;12V4000M53-0128-01-330.webp;12V4000M53-0128-01-330.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-330.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000911;000908042001;000908042001;X59410100104;340;esquemas_circulos;12V4000M53-0128-01-340.webp;12V4000M53-0128-01-340.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-340.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000912;007603030101;007603030101;X59410100104;350;esquemas_circulos;12V4000M53-0128-01-350.webp;12V4000M53-0128-01-350.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-350.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000913;000908030002;000908030002;X59410100104;360;esquemas_circulos;12V4000M53-0128-01-360.webp;12V4000M53-0128-01-360.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-360.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000914;X59610100201;X59610100201;X59410100104;380;esquemas_circulos;12V4000M53-0128-01-380.webp;12V4000M53-0128-01-380.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-380.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000915;000933010026;000933010026;X59410100104;390;esquemas_circulos;12V4000M53-0128-01-390.webp;12V4000M53-0128-01-390.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-390.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000916;200433010501;200433010501;X59410100104;395;esquemas_circulos;12V4000M53-0128-01-395.webp;12V4000M53-0128-01-395.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-395.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000917;X59410100092;X59410100092;X59410100104;400;esquemas_circulos;12V4000M53-0128-01-400.webp;12V4000M53-0128-01-400.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-400.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000918;200835008006;200835008006;X59410100104;420;esquemas_circulos;12V4000M53-0128-01-420.webp;12V4000M53-0128-01-420.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-420.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000919;002093016100;002093016100;X59410100104;430;esquemas_circulos;12V4000M53-0128-01-430.webp;12V4000M53-0128-01-430.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-430.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000920;5069900251;5069900251;X59410100104;440;esquemas_circulos;12V4000M53-0128-01-440.webp;12V4000M53-0128-01-440.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-440.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000921;234110200000;234110200000;X59410100104;450;esquemas_circulos;12V4000M53-0128-01-450.webp;12V4000M53-0128-01-450.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-450.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000922;X52810100005;X52810100005;X59410100104;460;esquemas_circulos;12V4000M53-0128-01-460.webp;12V4000M53-0128-01-460.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-460.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000923;5379900140;5379900140;X59410100104;470;esquemas_circulos;12V4000M53-0128-01-470.webp;12V4000M53-0128-01-470.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-470.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000924;200933008016;200933008016;X59410100104;480;esquemas_circulos;12V4000M53-0128-01-480.webp;12V4000M53-0128-01-480.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0128-01-480.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000925;X59610100160;X59610100160;X59610100161;10;esquemas_circulos;12V4000M53-0130-01-10.webp;12V4000M53-0130-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0130-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000926;001481004000;001481004000;X59610100161;20;esquemas_circulos;12V4000M53-0130-01-20.webp;12V4000M53-0130-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0130-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000927;X59610100099;X59610100099;X59610100101;50;esquemas_circulos;12V4000M53-0131-01-50.webp;12V4000M53-0131-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0131-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000928;005401304000;005401304000;X59610100101;100;esquemas_circulos;12V4000M53-0131-01-100.webp;12V4000M53-0131-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0131-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000929;X00018306;X00018306;X00018307;50;esquemas_circulos;12V4000M53-0132-01-50.webp;12V4000M53-0132-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0132-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000930;0005595609;0005595609;X00018307;100;esquemas_circulos;12V4000M53-0132-01-100.webp;12V4000M53-0132-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0132-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000931;X59410100077;X59410100077;X59410100080;10;esquemas_circulos;12V4000M53-0133-01-10.webp;12V4000M53-0133-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0133-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000932;000908030002;000908030002;X59410100080;20;esquemas_circulos;12V4000M53-0133-01-20.webp;12V4000M53-0133-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0133-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000933;007603030101;007603030101;X59410100080;30;esquemas_circulos;12V4000M53-0133-01-30.webp;12V4000M53-0133-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0133-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000934;X59410100081;X59410100081;X59410100105;10;esquemas_circulos;12V4000M53-0134-01-10.webp;12V4000M53-0134-01-10.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-10.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000935;5110850560;5110850560;X59410100105;20;esquemas_circulos;12V4000M53-0134-01-20.webp;12V4000M53-0134-01-20.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-20.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000936;5110813403;5110813403;X59410100105;30;esquemas_circulos;12V4000M53-0134-01-30.webp;12V4000M53-0134-01-30.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-30.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000937;5110821302;5110821302;X59410100105;40;esquemas_circulos;12V4000M53-0134-01-40.webp;12V4000M53-0134-01-40.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-40.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000938;5110251976;5110251976;X59410100105;50;esquemas_circulos;12V4000M53-0134-01-50.webp;12V4000M53-0134-01-50.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-50.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000939;X00016599;X00016599;X59410100105;60;esquemas_circulos;12V4000M53-0134-01-60.webp;12V4000M53-0134-01-60.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-60.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000940;X59599100058;X59599100058;X59410100105;70;esquemas_circulos;12V4000M53-0134-01-70.webp;12V4000M53-0134-01-70.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-70.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000941;700429185001;700429185001;X59410100105;80;esquemas_circulos;12V4000M53-0134-01-80.webp;12V4000M53-0134-01-80.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-80.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000942;X59610100161;X59610100161;X59410100105;90;esquemas_circulos;12V4000M53-0134-01-90.webp;12V4000M53-0134-01-90.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-90.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000943;X59610100061;X59610100061;X59410100105;100;esquemas_circulos;12V4000M53-0134-01-100.webp;12V4000M53-0134-01-100.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-100.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000944;700429038002;700429038002;X59410100105;110;esquemas_circulos;12V4000M53-0134-01-110.webp;12V4000M53-0134-01-110.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-110.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000945;5119940041;5119940041;X59410100105;120;esquemas_circulos;12V4000M53-0134-01-120.webp;12V4000M53-0134-01-120.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-120.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000946;000000001781;000000001781;X59410100105;140;esquemas_circulos;12V4000M53-0134-01-140.webp;12V4000M53-0134-01-140.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-140.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000947;X00010427;X00010427;X59410100105;150;esquemas_circulos;12V4000M53-0134-01-150.webp;12V4000M53-0134-01-150.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-150.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000948;X59610100101;X59610100101;X59410100105;160;esquemas_circulos;12V4000M53-0134-01-160.webp;12V4000M53-0134-01-160.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-160.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000949;X00010428;X00010428;X59410100105;170;esquemas_circulos;12V4000M53-0134-01-170.webp;12V4000M53-0134-01-170.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-170.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000950;X59610100232;X59610100232;X59410100105;190;esquemas_circulos;12V4000M53-0134-01-190.webp;12V4000M53-0134-01-190.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-190.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000951;700429105001;700429105001;X59410100105;200;esquemas_circulos;12V4000M53-0134-01-200.webp;12V4000M53-0134-01-200.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-200.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000952;200433006400;200433006400;X59410100105;210;esquemas_circulos;12V4000M53-0134-01-210.webp;12V4000M53-0134-01-210.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-210.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000953;000912006028;000912006028;X59410100105;220;esquemas_circulos;12V4000M53-0134-01-220.webp;12V4000M53-0134-01-220.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-220.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000954;X00010426;X00010426;X59410100105;230;esquemas_circulos;12V4000M53-0134-01-230.webp;12V4000M53-0134-01-230.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-230.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000955;5100850060;5100850060;X59410100105;240;esquemas_circulos;12V4000M53-0134-01-240.webp;12V4000M53-0134-01-240.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-240.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000956;X59410100043;X59410100043;X59410100105;260;esquemas_circulos;12V4000M53-0134-01-260.webp;12V4000M53-0134-01-260.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-260.webp
engine_12V4000M53.json;12V4000M53;12V4000M53-POS;RB-12V4000M53-000957;X00018307;X00018307;X59410100105;270;esquemas_circulos;12V4000M53-0134-01-270.webp;12V4000M53-0134-01-270.webp;YES;C:\Users\jordi\source\repos\milu\esquemas_pos_circulos\12V4000M53-POS\12V4000M53-0134-01-270.webp
